S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
18402,642,Sukma,3373,Konta,450442,1,Mangalguda,मंगलगुडा,Rural,Inhabitant,02021400,450442,
18403,642,Sukma,3373,Konta,450487,1,Maraiguda,मरईगुडा,Rural,Inhabitant,02025900,450487,
18404,642,Sukma,3373,Konta,450402,1,Mehta,मेहता,Rural,Inhabitant,02016900,450402,
18405,642,Sukma,3373,Konta,450446,1,Metaguda,मेटागुडा,Rural,Inhabitant,02021800,450446,
18406,642,Sukma,3373,Konta,450396,1,Metaguda,मेटागुडा,Rural,Inhabitant,02016300,450396,
18407,642,Sukma,3373,Konta,450519,3,Mosalmadgu,मोसलमाडगू,Rural,Inhabitant,02029100,450519,
18408,642,Sukma,3373,Konta,450495,1,Mosalmadgu,मोसलमाडगू,Rural,Inhabitant,02026700,450495,
18409,642,Sukma,3373,Konta,450521,3,Mukudtong,मुकुड़तोंग,Rural,Inhabitant,02029300,450521,
18410,642,Sukma,3373,Konta,450393,1,Mulakisoli,मुलाकीसोली,Rural,Inhabitant,02016000,450393,
18411,642,Sukma,3373,Konta,450415,1,Murliguda,मुरलीगुडा,Rural,Inhabitant,02018200,450415,
18412,642,Sukma,3373,Konta,450383,1,Nilamadgu,नीलामाडगू,Rural,Inhabitant,02015000,450383,
18413,642,Sukma,3373,Konta,450428,1,Nimalguda,निमलगुडा,Unmapped,Inhabitant,02020000,450428,
18414,642,Sukma,3373,Konta,450408,1,Nulkatong,नुलकातोंग,Rural,Inhabitant,02017500,450408,
18415,642,Sukma,3373,Konta,450447,1,Palachalma,पालाचलमा,Rural,Inhabitant,02021900,450447,
18416,642,Sukma,3373,Konta,450431,1,Palodi,पलोदी,Unmapped,Inhabitant,02020300,450431,
18417,642,Sukma,3373,Konta,450397,1,Pedakisoli,पेडाकीसोली,Rural,Inhabitant,02016400,450397,
18418,642,Sukma,3373,Konta,450527,5,Pesalpad,,Rural,Inhabitant,02029900,450527,
18419,642,Sukma,3373,Konta,450410,1,Phandiguda,फंदीगुडा,Rural,Inhabitant,02017700,450410,
18420,642,Sukma,3373,Konta,450522,1,Pilawaya,पिलावाया,Rural,Inhabitant,02029400,450522,
18421,642,Sukma,3373,Konta,450478,1,Polampalli,पोलमपल्ली,Rural,Inhabitant,02025000,450478,
18422,642,Sukma,3373,Konta,450403,1,Pusguda,पूसगुडा,Rural,Inhabitant,02017000,450403,
18423,642,Sukma,3373,Konta,450532,5,Pusgudh,,Rural,Inhabitant,02030400,450532,
18424,642,Sukma,3373,Konta,450485,2,Pushgupha,पुसगुफा,Rural,Inhabitant,02025700,450485,
18425,642,Sukma,3373,Konta,450392,3,Rajpenta (Darbhaguda),,Rural,Inhabitant,02015900,450392,
18426,642,Sukma,3373,Konta,450492,1,Rampuram,रामपुरम,Rural,Inhabitant,02026400,450492,
18427,642,Sukma,3373,Konta,450497,1,Rasatong,रासातोंग,Rural,Inhabitant,02026900,450497,
18428,642,Sukma,3373,Konta,450479,1,Redlapalli,रेडलापल्ली,Rural,Inhabitant,02025100,450479,
18429,642,Sukma,3373,Konta,450387,1,Regadgatta,रेगडगट्टा,Rural,Inhabitant,02015400,450387,
18430,642,Sukma,3373,Konta,450486,2,Regadgatta,रेगडगट्टा,Rural,Inhabitant,02025800,450486,
18431,642,Sukma,3373,Konta,450437,2,Sendurguda,सेंदुरगुडा,Unmapped,Inhabitant,02020900,450437,
18432,642,Sukma,3373,Konta,450448,1,Singanpad,सिंगनपाड़,Rural,Inhabitant,02022000,450448,
18433,642,Sukma,3373,Konta,450506,1,Singaram,सिंगाराम,Rural,Inhabitant,02027800,450506,
18434,642,Sukma,3373,Konta,946015,2,Sinkawaya,सिल्कवाया,Unmapped,Inhabitant,,000000,
18435,642,Sukma,3373,Konta,450480,4,Somalguda,सोमलगुडा,Rural,Inhabitant,02025200,450480,
18436,642,Sukma,3373,Konta,450417,1,Sunnamguda,सुन्नमगुडा,Rural,Inhabitant,02018600,450417,
18437,642,Sukma,3373,Konta,450443,2,Sunnampenta,सुन्नमपेंटा,Rural,Inhabitant,02021500,450443,
18438,642,Sukma,3373,Konta,450477,1,Tarlaguda,तरलागुडा,Rural,Inhabitant,02024900,450477,
18439,642,Sukma,3373,Konta,450430,1,Tetemadgu,तेतेमाडगू,Unmapped,Inhabitant,02020200,450430,
18440,642,Sukma,3373,Konta,450473,1,Tiganpalli,तिगनपल्ली,Rural,Inhabitant,02024500,450473,
18441,642,Sukma,3373,Konta,450474,1,Tumalbhatti,तुमलभट्टी,Unmapped,Inhabitant,02024600,450474,
18442,642,Sukma,3373,Konta,450464,2,Tumalpad,तुमलपाड़,Rural,Inhabitant,02023600,450464,
18443,642,Sukma,3373,Konta,450463,1,Tumolpad - 1,तुमलपाड़ 1,Rural,Inhabitant,02023500,450463,
18444,642,Sukma,3373,Konta,450439,4,Tungabangu,तुगाबांगु,Unmapped,Inhabitant,02021100,450439,
18445,642,Sukma,3373,Konta,450523,1,Uskawaya,उसकावाया,Rural,Inhabitant,02029500,450523,
18446,642,Sukma,3373,Konta,450494,2,Vanjalvahi,वंजलवाही,Rural,Inhabitant,02026600,450494,
18447,642,Sukma,3373,Konta,450518,2,Veerabhatti,वीराभट्टी,Rural,Inhabitant,02029000,450518,
18448,642,Sukma,3373,Konta,450409,1,Venkatapal,वेंकटपाल,Rural,Un-Inhabitant,02017600,450409,
18449,642,Sukma,3373,Konta,931258,1,Venkatapuram,वेंकटापुरम,Urban,Inhabitant,,000000,
18450,642,Sukma,3373,Konta,946016,1,Viragaglare,वीरगागलेर,Rural,Inhabitant,,000000,
18451,642,Sukma,3373,Konta,450489,1,Virapuram,वीरापुरम,Rural,Inhabitant,02026100,450489,
18452,642,Sukma,3375,Sukma,450659,1,Badesatti,बड़ेसट्टी,Rural,Inhabitant,02004000,450659,
18453,642,Sukma,3375,Sukma,450620,3,Bhelwanpal,भेलवनपाल,Rural,Inhabitant,02000000,450620,
18454,642,Sukma,3375,Sukma,450629,1,Borguda,बोरगुडा,Rural,Inhabitant,02001000,450629,
18455,642,Sukma,3375,Sukma,450618,2,Budadi,बुदादी,Rural,Inhabitant,01999800,450618,
18456,642,Sukma,3375,Sukma,450636,1,Chichorguda,चिचोरगुडा,Rural,Inhabitant,02001700,450636,
18457,642,Sukma,3375,Sukma,450665,1,Chikpal,चिकपाल,Rural,Inhabitant,02004600,450665,
18458,642,Sukma,3375,Sukma,450631,1,Golabekur,गोलाबेकुर,Rural,Inhabitant,02001200,450631,
18459,642,Sukma,3375,Sukma,450656,1,Gonderas,गोंडेरास,Rural,Inhabitant,02003700,450656,
18460,642,Sukma,3375,Sukma,450657,1,Gondpalli,गोंडपल्ली,Rural,Inhabitant,02003800,450657,
18461,642,Sukma,3375,Sukma,450627,1,Gongla,गोंगला,Rural,Inhabitant,02000800,450627,
18462,642,Sukma,3375,Sukma,450623,1,Jhapra,झपरा,Rural,Inhabitant,02000400,450623,
18463,642,Sukma,3375,Sukma,450619,1,Jorutong Alias Kokarpal,जोरूतोंग अलियास कोकरपाल,Rural,Inhabitant,01999900,450619,
18464,642,Sukma,3375,Sukma,450664,1,Kerlapal,केरलापाल,Rural,Inhabitant,02004500,450664,
18465,642,Sukma,3375,Sukma,450637,1,Konanguda,कोननगुडा,Rural,Inhabitant,02001800,450637,
18466,642,Sukma,3375,Sukma,450666,2,Kosabandar,कोसाबन्दर,Rural,Inhabitant,02019100,450666,
18467,642,Sukma,3375,Sukma,450663,1,Koya Bekur,कोय बेकुर,Rural,Inhabitant,02004400,450663,
18468,642,Sukma,3375,Sukma,450630,1,Kudkel,कुडकेल,Rural,Inhabitant,02001100,450630,
18469,642,Sukma,3375,Sukma,450625,1,Kudukras,कुडूकरास,Rural,Inhabitant,02000600,450625,
18470,642,Sukma,3375,Sukma,450624,1,Mangipal,मांगीपाल,Rural,Inhabitant,02000500,450624,
18471,642,Sukma,3375,Sukma,450622,1,Mulaguda,मुलागुडा,Rural,Inhabitant,02000300,450622,
18472,642,Sukma,3375,Sukma,450634,1,Murtonda,मुरतोंडा,Rural,Inhabitant,02001500,450634,
18473,642,Sukma,3375,Sukma,450633,1,Nadiguda Alias Patasukma,नाड़ीगुडा अलियास पातासुकमा,Rural,Inhabitant,02001400,450633,
18474,642,Sukma,3375,Sukma,450635,1,Nilawaram,नीलावरम,Rural,Inhabitant,02001600,450635,
18475,642,Sukma,3375,Sukma,450660,1,Phulbagadi,फूलबागाड़ी,Rural,Inhabitant,02004100,450660,
18476,642,Sukma,3375,Sukma,450662,1,Ponga Bheji,पोंगा भेजी,Rural,Inhabitant,02004300,450662,
18477,642,Sukma,3375,Sukma,450655,1,Pujaripal,पुजारीपाल,Rural,Inhabitant,02003600,450655,
18478,642,Sukma,3375,Sukma,450626,1,Puspalli,पूसपल्ली,Rural,Inhabitant,02000700,450626,
18479,642,Sukma,3375,Sukma,450632,1,Rama Ram,रामा राम,Rural,Inhabitant,02001300,450632,
18480,642,Sukma,3375,Sukma,450661,1,Sirsatti,सिरसट्टी,Rural,Inhabitant,02004200,450661,
18481,642,Sukma,3375,Sukma,931259,1,Sukma,सुकमा,Urban,Inhabitant,,000000,
18482,642,Sukma,3375,Sukma,450628,1,Telawarti,तेलावरती,Rural,Inhabitant,02000900,450628,
18483,642,Sukma,7317,Tongpal,449626,3,Alangnar,अलंगनार,Unmapped,Inhabitant,01890800,449626,
18484,642,Sukma,7317,Tongpal,450569,2,Badanpal,बदनपाल,Rural,Inhabitant,01995100,450569,
18485,642,Sukma,7317,Tongpal,449630,3,Badegurwe,बड़ेगुरवे,Rural,Inhabitant,01891200,449630,
18486,642,Sukma,7317,Tongpal,449642,3,Bengpal,बेंगपाल,Rural,Inhabitant,01893800,449642,
18487,642,Sukma,7317,Tongpal,949896,1,Bodaras,बोदारास,Rural,Inhabitant,,000000,
18488,642,Sukma,7317,Tongpal,949868,1,Bokdaodar,बोकड़ाओडार,Rural,Inhabitant,,000000,
18489,642,Sukma,7317,Tongpal,449631,3,Chhotegurbe,छोटेगुरबे,Rural,Inhabitant,01891300,449631,
18490,642,Sukma,7317,Tongpal,450572,2,Chidpal,चिडपाल,Rural,Inhabitant,01995400,450572,
18491,642,Sukma,7317,Tongpal,450573,2,Chitalnar,चीतलनार,Rural,Inhabitant,01995500,450573,
18492,642,Sukma,7317,Tongpal,450574,2,Chiurwada,चिउरवाडा,Rural,Inhabitant,01995600,450574,
18493,642,Sukma,7317,Tongpal,449633,3,Gadamras,गडमरास,Rural,Inhabitant,01891500,449633,
18494,642,Sukma,7317,Tongpal,450562,3,Hameergarh,हमीरगढ़,Rural,Inhabitant,01994400,450562,
18495,642,Sukma,7317,Tongpal,449632,3,Idjepal,इदजेपाल,Rural,Inhabitant,01891400,449632,
18496,642,Sukma,7317,Tongpal,449636,3,Jagadpal,जगदपाल,Rural,Inhabitant,01891800,449636,
18497,642,Sukma,7317,Tongpal,450563,2,Jaimer,जैमर,Rural,Inhabitant,01994500,450563,
18498,642,Sukma,7317,Tongpal,449646,3,Junapani,जुनापानी,Rural,Inhabitant,01894200,449646,
18499,642,Sukma,7317,Tongpal,449627,3,Kankapal,कनकापाल,Rural,Inhabitant,01890900,449627,
18500,642,Sukma,7317,Tongpal,450559,3,Kawrakopa,कवराकोपा,Rural,Inhabitant,01994100,450559,
18501,642,Sukma,7317,Tongpal,450581,2,Kindarwada,किंदरवाडा,Rural,Inhabitant,01996300,450581,
18502,642,Sukma,7317,Tongpal,449634,3,Kodripal,कोदरीपाल,Rural,Inhabitant,01891600,449634,
18503,642,Sukma,7317,Tongpal,450570,2,Kokalpal,कोकलपाल,Rural,Inhabitant,01995200,450570,
18504,642,Sukma,7317,Tongpal,449635,3,Kokawada,कोकावाडा,Rural,Inhabitant,01891700,449635,
18505,642,Sukma,7317,Tongpal,449629,8,Kukanar,कुकानार,Rural,Inhabitant,01891100,449629,
18506,642,Sukma,7317,Tongpal,450571,2,Kumakoleng,कुमाकोलेंग,Rural,Inhabitant,01995300,450571,
18507,642,Sukma,7317,Tongpal,949897,1,Kumharras,कुम्हाररास,Rural,Inhabitant,,000000,
18508,642,Sukma,7317,Tongpal,450567,2,Leda,लेडा,Rural,Inhabitant,01994900,450567,
18509,642,Sukma,7317,Tongpal,450566,2,Litiras,लिटीरास,Rural,Inhabitant,01994800,450566,
18510,642,Sukma,7317,Tongpal,450565,2,Marenga,मरेंगा,Rural,Inhabitant,01994700,450565,
18511,642,Sukma,7317,Tongpal,450568,2,Mundwal,मुंडवाल,Rural,Inhabitant,01995000,450568,
18512,642,Sukma,7317,Tongpal,450557,2,Palem,पलेम,Rural,Inhabitant,01993900,450557,
18513,642,Sukma,7317,Tongpal,949898,1,Pedaras,पेदारास,Rural,Inhabitant,,000000,
18514,642,Sukma,7317,Tongpal,450564,2,Permaras,पेरमारास,Rural,Inhabitant,01994600,450564,
18515,642,Sukma,7317,Tongpal,450580,2,Puspal,पुसपाल,Rural,Inhabitant,01996200,450580,
18516,642,Sukma,7317,Tongpal,450558,2,Sadrapal,सदरापाल,Rural,Inhabitant,01994000,450558,
18517,642,Sukma,7317,Tongpal,450560,2,Sagunghat,सगुनघाट,Rural,Inhabitant,01994200,450560,
18518,642,Sukma,7317,Tongpal,449637,3,Sautnar,सौतनार,Rural,Inhabitant,01891900,449637,
18519,642,Sukma,7317,Tongpal,450582,2,Surrepal,सुर्रेपाल,Rural,Inhabitant,01996400,450582,
18520,642,Sukma,7317,Tongpal,449628,3,Tahakwada,टहकवाडा,Rural,Inhabitant,01891000,449628,
18521,642,Sukma,7317,Tongpal,949895,1,Tangarras,टांगररास,Rural,Inhabitant,,000000,
18522,642,Sukma,7317,Tongpal,450561,2,Tongpal,तोंगपाल,Rural,Inhabitant,01994300,450561,
18523,648,Surajpur,3244,Bhaiyathan,432721,1,Badsara,बडसरा,Rural,Inhabitant,00143900,432721,
18524,648,Surajpur,3244,Bhaiyathan,432716,1,Baijnathpur,बैजनाथपुर,Rural,Inhabitant,00143400,432716,
18525,648,Surajpur,3244,Bhaiyathan,432733,1,Banja,बांजा,Rural,Inhabitant,00145100,432733,
18526,648,Surajpur,3244,Bhaiyathan,432726,1,Bansapara,बांसापारा,Rural,Inhabitant,00144400,432726,
18527,648,Surajpur,3244,Bhaiyathan,432720,3,Baskarpara,,Rural,Inhabitant,00143800,432720,
18528,648,Surajpur,3244,Bhaiyathan,432749,1,Bhaiyathan,भैयाथान,Rural,Inhabitant,00146700,432749,
18529,648,Surajpur,3244,Bhaiyathan,432725,1,Bhawrahi,भवाराही,Rural,Inhabitant,00144300,432725,
18530,648,Surajpur,3244,Bhaiyathan,432731,1,Biramtal,बिरनीडांड,Rural,Inhabitant,00144900,432731,
18531,648,Surajpur,3244,Bhaiyathan,432761,1,Chainpur,चैनपुर,Rural,Inhabitant,00147900,432761,
18532,648,Surajpur,3244,Bhaiyathan,432754,1,Chopan,चोपन,Rural,Inhabitant,00147200,432754,
18533,648,Surajpur,3244,Bhaiyathan,432727,1,Dabaripara,डबरीपारा,Rural,Inhabitant,00144500,432727,
18534,648,Surajpur,3244,Bhaiyathan,432743,1,Danauli Khurd,दनौली खुर्द,Rural,Inhabitant,00146100,432743,
18535,648,Surajpur,3244,Bhaiyathan,432741,1,Darripara,दर्रीपारा,Rural,Inhabitant,00145900,432741,
18536,648,Surajpur,3244,Bhaiyathan,432729,1,Gangoti,गंगोती,Rural,Inhabitant,00144700,432729,
18537,648,Surajpur,3244,Bhaiyathan,432740,3,Ghosa,घोसा,Rural,Inhabitant,00145800,432740,
18538,648,Surajpur,3244,Bhaiyathan,432718,1,Govindgarh,गोविन्दगढ़,Rural,Inhabitant,00143600,432718,
18539,648,Surajpur,3244,Bhaiyathan,432739,1,Jamdi,जामडी,Rural,Inhabitant,00145700,432739,
18540,648,Surajpur,3244,Bhaiyathan,432757,1,Jhilmili,झिलमिली,Rural,Inhabitant,00147500,432757,
18541,648,Surajpur,3244,Bhaiyathan,432732,1,Joor,जूर,Rural,Inhabitant,00145000,432732,
18542,648,Surajpur,3244,Bhaiyathan,432722,1,Karaunda Munda,करौंदा मुंडा,Rural,Inhabitant,00144000,432722,
18543,648,Surajpur,3244,Bhaiyathan,432747,1,Karkoti,करकोटी,Rural,Inhabitant,00146500,432747,
18544,648,Surajpur,3244,Bhaiyathan,432745,1,Kenapara,केनापारा,Rural,Inhabitant,00146300,432745,
18545,648,Surajpur,3244,Bhaiyathan,432744,1,Kewara,केवरा,Rural,Inhabitant,00146200,432744,
18546,648,Surajpur,3244,Bhaiyathan,432734,1,Khadgawan,खडगवन,Rural,Inhabitant,00145200,432734,
18547,648,Surajpur,3244,Bhaiyathan,432719,1,Khadpara,खडपारा,Rural,Inhabitant,00143700,432719,
18548,648,Surajpur,3244,Bhaiyathan,432758,1,Khairi,खैरी,Rural,Inhabitant,00147600,432758,
18549,648,Surajpur,3244,Bhaiyathan,432728,1,Khutarapara,खुटरापारा,Rural,Inhabitant,00144600,432728,
18550,648,Surajpur,3244,Bhaiyathan,432746,1,Koilari,कोइलारी,Rural,Inhabitant,00146400,432746,
18551,648,Surajpur,3244,Bhaiyathan,432735,1,Kurridih,कुर्रीडीह,Rural,Inhabitant,00145300,432735,
18552,648,Surajpur,3244,Bhaiyathan,432737,1,Kusmusi,कुसमुसी,Rural,Inhabitant,00145500,432737,
18553,648,Surajpur,3244,Bhaiyathan,432751,1,Lakhanpur,लखनपुर,Rural,Inhabitant,00146900,432751,
18554,648,Surajpur,3244,Bhaiyathan,432762,1,Mahuli,माहुली,Rural,Inhabitant,00148000,432762,
18555,648,Surajpur,3244,Bhaiyathan,432756,1,Masira,मसीरा,Rural,Inhabitant,00147400,432756,
18556,648,Surajpur,3244,Bhaiyathan,432730,1,Nawapara,नवापारा,Rural,Inhabitant,00144800,432730,
18557,648,Surajpur,3244,Bhaiyathan,432715,1,Parsiya,परसिया,Rural,Inhabitant,00143300,432715,
18558,648,Surajpur,3244,Bhaiyathan,432748,1,Pasal,पसल,Rural,Inhabitant,00146600,432748,
18559,648,Surajpur,3244,Bhaiyathan,432759,1,Patiyadand,पटियाडांड,Rural,Inhabitant,00147700,432759,
18560,648,Surajpur,3244,Bhaiyathan,432753,1,Ragada,रगडा,Rural,Inhabitant,00147100,432753,
18561,648,Surajpur,3244,Bhaiyathan,432760,1,Rajbahar,राजबहार,Rural,Inhabitant,00147800,432760,
18562,648,Surajpur,3244,Bhaiyathan,432738,1,Rajni,रजनी,Rural,Inhabitant,00145600,432738,
18563,648,Surajpur,3244,Bhaiyathan,432736,1,Rajolipara,राजोलीपारा,Rural,Inhabitant,00145400,432736,
18564,648,Surajpur,3244,Bhaiyathan,432750,1,Samauli,समौली,Rural,Inhabitant,00146800,432750,
18565,648,Surajpur,3244,Bhaiyathan,432763,1,Satyanagar,सत्यानगर,Rural,Inhabitant,00148100,432763,
18566,648,Surajpur,3244,Bhaiyathan,432717,1,Sawan Rawan,सावन रावन,Rural,Inhabitant,00143500,432717,
18567,648,Surajpur,3244,Bhaiyathan,432724,1,Shivprasadnagar,शिवप्रसादनगर,Rural,Inhabitant,00144200,432724,
18568,648,Surajpur,3244,Bhaiyathan,432752,1,Sirsi,सिरसी,Rural,Inhabitant,00147000,432752,
18569,648,Surajpur,3244,Bhaiyathan,432723,1,Sonpur,सोनपुर,Rural,Inhabitant,00144100,432723,
18570,648,Surajpur,3244,Bhaiyathan,432755,1,Sundarpur,सुन्दरपुर,Rural,Inhabitant,00147300,432755,
18571,648,Surajpur,3244,Bhaiyathan,432742,1,Tarka,तरका,Rural,Inhabitant,00146000,432742,
18572,648,Surajpur,7310,Bhatgaon,432782,2,Anrokha,अनरोखा,Rural,Inhabitant,00150000,432782,
18573,648,Surajpur,7310,Bhatgaon,432779,4,Baijnathnagar,,Rural,Inhabitant,00149700,432779,
18574,648,Surajpur,7310,Bhatgaon,432792,2,Baraudhi,बरौधी,Rural,Inhabitant,00151000,432792,
18575,648,Surajpur,7310,Bhatgaon,432772,2,Baraul,बरौल,Rural,Inhabitant,00149000,432772,
18576,648,Surajpur,7310,Bhatgaon,432794,2,Barpara,बारपारा,Rural,Inhabitant,00151200,432794,
18577,648,Surajpur,7310,Bhatgaon,432803,2,Batara,बतरा,Rural,Inhabitant,00152100,432803,
18578,648,Surajpur,7310,Bhatgaon,956179,1,Bhatgaon,भटगाँव,Urban,Inhabitant,,000000,
18579,648,Surajpur,7310,Bhatgaon,432788,2,Birnidand,बिरनीडांड,Rural,Inhabitant,00150600,432788,
18580,648,Surajpur,7310,Bhatgaon,432790,2,Bisahi,बिसाही,Rural,Inhabitant,00150800,432790,
18581,648,Surajpur,7310,Bhatgaon,432796,2,Bundiya,बुंदिया,Rural,Inhabitant,00151400,432796,
18582,648,Surajpur,7310,Bhatgaon,432777,2,Chandarpur,चंदरपुर,Rural,Inhabitant,00149500,432777,
18583,648,Surajpur,7310,Bhatgaon,432786,2,Chandra Medha,चन्द्र मेधा,Rural,Inhabitant,00150400,432786,
18584,648,Surajpur,7310,Bhatgaon,432776,2,Chungarhi,चुनगढ़ी,Rural,Inhabitant,00149400,432776,
18585,648,Surajpur,7310,Bhatgaon,432797,2,Dharampur,धरमपुर,Rural,Inhabitant,00151500,432797,
18586,648,Surajpur,7310,Bhatgaon,432771,2,Dhartipara,धरतीपारा,Rural,Inhabitant,00148900,432771,
18587,648,Surajpur,7310,Bhatgaon,432793,2,Dugga,दुग्गा,Rural,Inhabitant,00151100,432793,
18588,648,Surajpur,7310,Bhatgaon,432795,2,Dumariya,डुमरिया,Rural,Inhabitant,00151300,432795,
18589,648,Surajpur,7310,Bhatgaon,432767,6,Jagdishpur,जगदीशपुर,Rural,Inhabitant,00148500,432767,
18590,648,Surajpur,7310,Bhatgaon,432791,2,Kapsara,कपसरा,Rural,Inhabitant,00150900,432791,
18591,648,Surajpur,7310,Bhatgaon,432780,2,Karkoli Juna,करकोली जुना,Rural,Inhabitant,00149800,432780,
18592,648,Surajpur,7310,Bhatgaon,432775,2,Karkoli Naya,करकोली नया,Rural,Inhabitant,00149300,432775,
18593,648,Surajpur,7310,Bhatgaon,432802,2,Karsu,कर्सु,Rural,Inhabitant,00152000,432802,
18594,648,Surajpur,7310,Bhatgaon,432769,2,Kaskela,कसकेला,Rural,Inhabitant,00148700,432769,
18595,648,Surajpur,7310,Bhatgaon,432787,2,Katinda,कतिन्दा,Rural,Inhabitant,00150500,432787,
18596,648,Surajpur,7310,Bhatgaon,432773,2,Kenapara,केनापारा,Rural,Inhabitant,00149100,432773,
18597,648,Surajpur,7310,Bhatgaon,432768,2,Kewtali,केवतली,Rural,Inhabitant,00148600,432768,
18598,648,Surajpur,7310,Bhatgaon,432770,2,Khopa,खोपा,Rural,Inhabitant,00148800,432770,
18599,648,Surajpur,7310,Bhatgaon,432766,2,Koteya,कोतेया,Rural,Inhabitant,00148400,432766,
18600,648,Surajpur,7310,Bhatgaon,432798,2,Laxmipur,लक्ष्मीपुर,Rural,Inhabitant,00151600,432798,
18601,648,Surajpur,7310,Bhatgaon,432774,2,Malga,मालगा,Rural,Inhabitant,00149200,432774,
18602,648,Surajpur,7310,Bhatgaon,432764,2,Manpur,मानपुर,Rural,Inhabitant,00148200,432764,
18603,648,Surajpur,7310,Bhatgaon,432781,2,Narkalo,नरकालो,Rural,Inhabitant,00149900,432781,
18604,648,Surajpur,7310,Bhatgaon,432784,2,Pahad Amorni,पहाड़ अमोरनी,Rural,Inhabitant,00150200,432784,
18605,648,Surajpur,7310,Bhatgaon,432785,2,Palma,पालमा,Rural,Inhabitant,00150300,432785,
18606,648,Surajpur,7310,Bhatgaon,432783,2,Pondi,पोंडी,Rural,Inhabitant,00150100,432783,
18607,648,Surajpur,7310,Bhatgaon,432804,2,Rai,राय,Rural,Inhabitant,00152200,432804,
18608,648,Surajpur,7310,Bhatgaon,432799,2,Rajkishornagar,राजकिशोरनगर,Rural,Inhabitant,00151700,432799,
18609,648,Surajpur,7310,Bhatgaon,432778,2,Salka,सालका,Rural,Inhabitant,00149600,432778,
18610,648,Surajpur,7310,Bhatgaon,432801,2,Sonpur,सोनपुर,Rural,Inhabitant,00151900,432801,
18611,648,Surajpur,7310,Bhatgaon,432800,2,Sudamanagar,सुदामानगर,Rural,Inhabitant,00151800,432800,
18612,648,Surajpur,7310,Bhatgaon,432765,2,Taiya,तैया,Rural,Inhabitant,00148300,432765,
18613,648,Surajpur,7310,Bhatgaon,432789,4,Telgaon,,Rural,Inhabitant,40202000,432789,
18614,648,Surajpur,7245,Biharpur,432621,2,Awantikapur,अवंतिकापुर,Rural,Inhabitant,00133900,432621,
18615,648,Surajpur,7245,Biharpur,432638,2,Basnara,बसनारा,Rural,Inhabitant,00135600,432638,
18616,648,Surajpur,7245,Biharpur,432624,2,Begaridand,बेगारीडांड,Rural,Inhabitant,00134200,432624,
18617,648,Surajpur,7245,Biharpur,432622,2,Biharpur,बिहारपुर,Rural,Inhabitant,00134000,432622,
18618,648,Surajpur,7245,Biharpur,432641,2,Bishalpur,बिशालपुर,Rural,Inhabitant,00135900,432641,
18619,648,Surajpur,7245,Biharpur,432644,2,Chonga,चोंगा,Rural,Inhabitant,00136200,432644,
18620,648,Surajpur,7245,Biharpur,432650,2,Deodhi,देवधी,Rural,Inhabitant,00136800,432650,
18621,648,Surajpur,7245,Biharpur,432617,2,Hathichuan,हाथीचुँना,Rural,Inhabitant,00133500,432617,
18622,648,Surajpur,7245,Biharpur,432634,2,Judwaniya,जुड़वानिया,Rural,Inhabitant,00135200,432634,
18623,648,Surajpur,7245,Biharpur,432628,2,Kachhawari,कछवारी,Rural,Inhabitant,00134600,432628,
18624,648,Surajpur,7245,Biharpur,432648,2,Kachhiya,कछिया,Rural,Inhabitant,00136600,432648,
18625,648,Surajpur,7245,Biharpur,432639,2,Kantipur,कान्तिपुर,Rural,Inhabitant,00135700,432639,
18626,648,Surajpur,7245,Biharpur,432646,2,Karauti,करौंती,Rural,Inhabitant,00136400,432646,
18627,648,Surajpur,7245,Biharpur,432647,2,Khaira,खैरा,Rural,Inhabitant,00136500,432647,
18628,648,Surajpur,7245,Biharpur,432619,2,Khalbahara,खलबहरा,Rural,Inhabitant,00133700,432619,
18629,648,Surajpur,7245,Biharpur,432625,2,Khohir,खोहिर,Rural,Inhabitant,00134300,432625,
18630,648,Surajpur,7245,Biharpur,432626,2,Kolhuwa,कोलहुवा,Rural,Inhabitant,00134400,432626,
18631,648,Surajpur,7245,Biharpur,432618,2,Kuberpur,कुबेरपुर,Rural,Inhabitant,00133600,432618,
18632,648,Surajpur,7245,Biharpur,432630,2,Lulh,लूल्ह,Rural,Inhabitant,00134800,432630,
18633,648,Surajpur,7245,Biharpur,432627,2,Mahuli,माहुली,Rural,Inhabitant,00134500,432627,
18634,648,Surajpur,7245,Biharpur,432637,2,Moharsop,मोहरसोप,Rural,Inhabitant,00135500,432637,
18635,648,Surajpur,7245,Biharpur,432616,2,Nawatola,नवाटोला,Rural,Inhabitant,00133400,432616,
18636,648,Surajpur,7245,Biharpur,432635,2,Nawdiha,नवादिहा,Rural,Inhabitant,00135300,432635,
18637,648,Surajpur,7245,Biharpur,432623,2,Nawgai,नवागई,Rural,Inhabitant,00134100,432623,
18638,648,Surajpur,7245,Biharpur,432636,2,Padwari,पड़वारी,Rural,Inhabitant,00135400,432636,
18639,648,Surajpur,7245,Biharpur,432645,2,Parsa,परसा,Rural,Inhabitant,00136300,432645,
18640,648,Surajpur,7245,Biharpur,432649,2,Pasal,पसल,Rural,Inhabitant,00136700,432649,
18641,648,Surajpur,7245,Biharpur,432643,2,Pendari,पेंडारी,Rural,Inhabitant,00136100,432643,
